"CORPORATE_IDENTIFICATION_NUMBER","DATE_OF_REGISTRATION","COMPANY_NAME","COMPANY_STATUS","COMPANY_CLASS","COMPANY_CATEGORY","AUTHORIZED_CAPITAL","PAIDUP_CAPITAL","REGISTERED_STATE","REGISTRAR_OF_COMPANIES","PRINCIPAL_BUSINESS_ACTIVITY","REGISTERED_OFFICE_ADDRESS","SUB_CATEGORY"
"U61100AN2012PTC000186","31-12-2012","STAR SHIPPING LOGISTICS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","4,000,000.00","Andaman and Nicobar Islands","RoC-Chennai","Transport, storage and Communications","RMS COMPLEX, NO. 83, MOULANA AZAD ROAD HPO BOX. 227, PHOENIX BAY, PORT BLAIR Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U61100AN2014PTC000237","13-12-2014","GREEN OCEAN SEAWAYS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,000,000.00","1,800,000.00","Andaman and Nicobar Islands","RoC-Chennai","Transport, storage and Communications","NAYAAB OPP: ABC COLONY, SHADIPUR PORT BLAIR Andaman and Nicobar Islands INDIA 744106","Indian Non-Government Company"
"U61200AN2010PTC000134","22-03-2010","SAKTHI SHIPPING SERVICES (INDIA) PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,000,000.00","2,000,000.00","Andaman and Nicobar Islands","RoC-Chennai","Transport, storage and Communications","JUNGLIGHAT PORT BLAIR Andaman and Nicobar Islands INDIA 744103","Indian Non-Government Company"
"U61200AN2010PTC000147","2-11-2010","DOONGI DIVES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Andaman and Nicobar Islands","RoC-Chennai","Transport, storage and Communications","HAVELOCK PORT BLAIR Andaman and Nicobar Islands INDIA 744206","Indian Non-Government Company"
"U61200AN2011PTC000149","13-01-2011","DIVE ANDAMAN (INDIA) PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Andaman and Nicobar Islands","RoC-Chennai","Transport, storage and Communications","DIVE ANDAMAN (INDIA) PVT LTD 14/4 SHOP NO3 JN ROAD GOAL GHAR PORT BLAIR Andaman and Nicobar Islands INDIA 744102","Indian Non-Government Company"
"U61200AN2012PTC000184","30-11-2012","FULI AQUA PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Andaman and Nicobar Islands","RoC-Chennai","Transport, storage and Communications","51 RABINDRA NAGAR LITTLE ANDAMAN Andaman and Nicobar Islands INDIA 744207","Indian Non-Government Company"
"U62200AN2007PTC000227","20-09-2007","ABLE AVIATION (INDIA) PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","20,000,000.00","10,000,000.00","Andaman and Nicobar Islands","RoC-Chennai","Transport, storage and Communications","HOUSE NO.M.B-210, PART-II, NEAR INCOME TAX OFFICE VILL SHADIPUR PO, SHADIPUR PS PORT BLAIR Andaman and Nicobar Islands INDIA 744106","Indian Non-Government Company"
"U62200AN2010PTC000129","13-01-2010","BIZ AVIATIONS AND LOGISTIC PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","500,000.00","Andaman and Nicobar Islands","RoC-Chennai","Transport, storage and Communications","SHOP NO.2 MUNICIPAL SHOPPING COMPLEX, HADDO PORT BLAIR Andaman and Nicobar Islands INDIA 744102","Indian Non-Government Company"
"U63000AN2012PTC000175","18-07-2012","SEA LINK AQUA VENTURES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","150,000.00","Andaman and Nicobar Islands","RoC-Chennai","Transport, storage and Communications","43, M.A ROAD PHOENIX BAY PORT BLAIR Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U63000AN2014PTC000236","9-12-2014","ANDAMAN GAME FISHING PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Andaman and Nicobar Islands","RoC-Chennai","Transport, storage and Communications","ANARKALI COLONY, SHYAM NAGAR HAVELOCK Andaman and Nicobar Islands INDIA 744211","Indian Non-Government Company"
"U63022AN1984PTC000013","16-11-1984","ANDABAR COLD STORES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","361,000.00","Andaman and Nicobar Islands","RoC-Chennai","Transport, storage and Communications","LAMBA LANE, JUNGLIGHAT PORTBLAIR ANDAMANS Andaman and Nicobar Islands INDIA 744103","Indian Non-Government Company"
"U63030AN2008PTC000097","24-03-2008","SAGAR KUMARI SHIPPING PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","500,000.00","Andaman and Nicobar Islands","RoC-Chennai","Transport, storage and Communications","49/A BAMBOOFLAT PORT BLAIR Andaman and Nicobar Islands INDIA 744207","Indian Non-Government Company"
"U63031AN1993PTC000042","13-12-1993","BAY ISLAND TRADING AND MARINE SERVICES PRIVATE LIMITED","ACTIVE IN PROGRESS","Private","Company Limited by Shares","1,000,000.00","750,300.00","Andaman and Nicobar Islands","RoC-Chennai","Transport, storage and Communications","Gurunanak Market Aberdeen Bazar Port Blair Andaman and Nicobar Islands INDIA 744104","Indian Non-Government Company"
"U63031AN1995PTC000049","7-03-1995","DOLPHIN AQUA PRODUCTS PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","1,000,000.00","15,000.00","Andaman and Nicobar Islands","RoC-Chennai","Transport, storage and Communications","12 Andhra Association Complex Gurdwara Road Port Blair Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U63040AN1987PTC000024","1-05-1987","THE SAGAR TOURS & TRAVELS PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","1,000,000.00",NA,"Andaman and Nicobar Islands","RoC-Chennai","Transport, storage and Communications","xx xx Andaman and Nicobar Islands INDIA 744104","Indian Non-Government Company"
"U63040AN1995PTC000050","9-10-1995","BABA TRAVELS PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","1,000,000.00","10,000.00","Andaman and Nicobar Islands","RoC-Chennai","Transport, storage and Communications","Port Blair Andaman Andaman and Nicobar Islands INDIA 744104","Indian Non-Government Company"
"U63040AN1998PTC000060","8-10-1998","ISLAND TRAVELS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,500,000.00","853,000.00","Andaman and Nicobar Islands","RoC-Chennai","Transport, storage and Communications","Travel House Aberdeen Bazar Port Blair Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U63040AN1999PTC000061","26-04-1999","ANDAMAN TOURIST COTTAGE PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","1,000,000.00","10,000.00","Andaman and Nicobar Islands","RoC-Chennai","Transport, storage and Communications","Babu Lane Port Blair Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U63040AN2006PTC000077","5-07-2006","ANDAMAN EXPLORERS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","540,000.00","Andaman and Nicobar Islands","RoC-Chennai","Transport, storage and Communications","WILD ORCHID, VIJAY NAGAR HAVELOCK ANDAMAN Andaman and Nicobar Islands INDIA 744102","Indian Non-Government Company"
"U63040AN2010PTC000143","11-05-2010","ANDAMAN HOLIDAYS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","750,000.00","Andaman and Nicobar Islands","RoC-Chennai","Transport, storage and Communications","E-237, PONGY KYUANG, BEHIND ANAND OFFSET PRESS PORT BLAIR Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U63040AN2011PTC000154","23-03-2011","FC TOURS AND RESORTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Andaman and Nicobar Islands","RoC-Chennai","Transport, storage and Communications","15/12, S.N.ROAD, GOAL GHAR PORT BLAIR Andaman and Nicobar Islands INDIA 744102","Indian Non-Government Company"
"U63040AN2012PTC000168","21-01-2012","ANDAMAN WORLD TRAVELS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Andaman and Nicobar Islands","RoC-Chennai","Transport, storage and Communications","GARACHARMA-III/A PORT BLAIR Andaman and Nicobar Islands INDIA 744105","Indian Non-Government Company"
"U63040AN2012PTC000178","8-08-2012","R D R TRAVEL ADVISORS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Andaman and Nicobar Islands","RoC-Chennai","Transport, storage and Communications","POST BOX NO-656 NEAR SHREE VENKATE SHWARA TEMPLE, HADDO PORT BLAIR Andaman and Nicobar Islands INDIA 744102","Indian Non-Government Company"
"U63040AN2014PTC000226","21-07-2014","GLOBUS AVIATION PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Andaman and Nicobar Islands","RoC-Chennai","Transport, storage and Communications","JN ROAD HADDO PORT BLAIR Andaman and Nicobar Islands INDIA 744102","Indian Non-Government Company"
"U63040AN2015PTC000245","12-02-2015","HEAVEN ON OCEAN TOURISM PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","200,000.00","Andaman and Nicobar Islands","RoC-Chennai","Transport, storage and Communications","Survey No. 594, Near Range Office, Bathubasti Port Blair Andaman and Nicobar Islands INDIA 744105","Indian Non-Government Company"
"U63040AN2015PTC000247","17-02-2015","SANDS OF ANDAMAN TRAVEL PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","200,000.00","100,000.00","Andaman and Nicobar Islands","RoC-Chennai","Transport, storage and Communications","2ND CROSS, DEAN STREET, JUNGLIGHAT PORT BLAIR Andaman and Nicobar Islands INDIA 744103","Indian Non-Government Company"
"U63090AN2012PTC000179","21-08-2012","WOODLAND TRAVELS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","200,000.00","100,000.00","Andaman and Nicobar Islands","RoC-Chennai","Transport, storage and Communications","SHOP NO. 6 ISLAND ARCADE JUNGLIGHAT PORT BLAIR Andaman and Nicobar Islands INDIA 744102","Indian Non-Government Company"
"U63090AN2013PTC000188","6-03-2013","ANDAMAN VISION TOUR & TRAVELS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Andaman and Nicobar Islands","RoC-Chennai","Transport, storage and Communications","DAIRY FARM OPP : VEER SAVARKAR INTERNATIONAL AIRPORT PORT BLAIR Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U65100AN2013PTC000199","13-06-2013","MALLICK CONSULTANCY PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Andaman and Nicobar Islands","RoC-Chennai","Finance","MESHACK MARKET, 2ND FLOOR ABERDEEN BAZAR PORT BLAIR Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U65923AN1988PLC000030","28-11-1988","ANDAMAN SAVINGS AND INDUSTRIAL INVESTMENTS (INDIA) LIMITED","DORMANT","Public","Company Limited by Shares","200,000.00","180,000.00","Andaman and Nicobar Islands","RoC-Chennai","Finance","Seashore Road Po.Haddo Andaman and Nicobar Islands INDIA 744102","Indian Non-Government Company"
"U65923AN1993PTC000039","22-10-1993","YOGI FINANCE AND INVESTMENTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","20,000,000.00","16,001,700.00","Andaman and Nicobar Islands","RoC-Chennai","Finance","care-Bombay Textiles,90/1 Aberdeen bazar, Lakshminaryan Temple, Port Blair Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U65993AN2014PTC000231","28-08-2014","ANDAMAN & NICOBAR FINANCE & INVESTMENT PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Andaman and Nicobar Islands","RoC-Chennai","Finance","1, SUBHABAZAR MARKET COMPLEX ROOM NO. 3, 1ST FLOOR, DIGLIPUR NORTH ANDAMAN DIGLIPUR Andaman and Nicobar Islands INDIA 744202","Indian Non-Government Company"
"U65999AN1984PTC000012","1-09-1984","APNAR FINANCE AND CONSULTANTS (INDIA) PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","100,000.00",NA,"Andaman and Nicobar Islands","RoC-Chennai","Finance","xx xx Andaman and Nicobar Islands INDIA 744104","Indian Non-Government Company"
"U67120AN1994PTC000043","15-02-1994","ANDAMAN OVERSEAS FINVEST PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","1,000,000.00","1,000,000.00","Andaman and Nicobar Islands","RoC-Chennai","Finance","MB 347,Junghlighat Port Blair South Andaman Andaman and Nicobar Islands INDIA 744104","Indian Non-Government Company"
"U67190AN2013PLC000209","16-09-2013","ANDAMAN & NICOBAR MICRO FINANCE CONSULTANCY LIMITED","ACTIVE","Public","Company Limited by Shares","20,000,000.00","10,000,000.00","Andaman and Nicobar Islands","RoC-Chennai","Finance","1, SUBHAS BAZAR MARKET COMPLEX, ROOM NO. 3 1ST FLOOR, DIGLIPUR, NORTH ANDAMAN ANDAMAN Andaman and Nicobar Islands INDIA 744202","Indian Non-Government Company"
"U70101AN2014PTC000225","15-07-2014","SKIER PROPERTIES DEVELOPER PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Andaman and Nicobar Islands","RoC-Chennai","Real Estate and Renting","BURMANALLA BIMILITAN P.O PORT BLAIR Andaman and Nicobar Islands INDIA 744105","Indian Non-Government Company"
"U70101AN2014PTC000228","6-08-2014","LOKENATH INFRA DEVELOPER PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","1,000,000.00","Andaman and Nicobar Islands","RoC-Chennai","Real Estate and Renting","Survey No-78, C-58 Phoenix Bay, Ward No-6 Port Blair Andaman and Nicobar Islands INDIA 744102","Indian Non-Government Company"
"U70102AN2009PTC000119","13-07-2009","ANDAMAN PROPERTIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Andaman and Nicobar Islands","RoC-Chennai","Real Estate and Renting","P.O BOX NO. 219 ABERDEEN BAZAR PORT BLAIR Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U70102AN2014PTC000229","8-08-2014","MOHAN SINGH INFRASTRUCTURE(INDIA) PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","1,000,000.00","Andaman and Nicobar Islands","RoC-Chennai","Real Estate and Renting","SHOP NO 2 JN ROAD HADDO PORT BLAIR Andaman and Nicobar Islands INDIA 744102","Indian Non-Government Company"
"U70102AN2015PTC000246","13-02-2015","AROCKIA MADHA PROPERTIES & CONSTRUCTIONS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,000,000.00","100,000.00","Andaman and Nicobar Islands","RoC-Chennai","Real Estate and Renting","C-67, HOTEL PORT RESIDENCY CARI ROAD, BHATU BASTI, PORT BLAIR Andaman and Nicobar Islands INDIA 744105","Indian Non-Government Company"
"U70109AN2012PTC000180","28-09-2012","ASANS PROJECTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","500,000.00","Andaman and Nicobar Islands","RoC-Chennai","Real Estate and Renting","C-41(2) ATLANTA POINT, WARD NO-12 PORT BLAIR Andaman and Nicobar Islands INDIA 744104","Indian Non-Government Company"
"U70109AN2013PTC000189","27-03-2013","ISLAND GATEWAY PROPERTY DEVELOPERS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","500,000.00","Andaman and Nicobar Islands","RoC-Chennai","Real Estate and Renting","1/86 JN ROAD HADDO PORT BLAIR Andaman and Nicobar Islands INDIA 744103","Indian Non-Government Company"
"U70200AN2013PTC000200","28-06-2013","SALCON INFRA ENGINEERING PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","5,000,000.00","Andaman and Nicobar Islands","RoC-Chennai","Real Estate and Renting","NO. 6 DESH MESH MARKET PORT BLAIR Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U70200AN2013PTC000207","22-08-2013","JAYA REALTORS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","150,000.00","Andaman and Nicobar Islands","RoC-Chennai","Real Estate and Renting","HADDO PORT BLAIR Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U70200AN2013PTC000211","24-09-2013","Z KING GLOBAL REAL ESTATE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Andaman and Nicobar Islands","RoC-Chennai","Real Estate and Renting","C-38 MANPUR FERRARGUNG Andaman and Nicobar Islands INDIA 744104","Indian Non-Government Company"
"U70200AN2015PTC000249","25-02-2015","R G T CITY REAL ESTATE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Andaman and Nicobar Islands","RoC-Chennai","Real Estate and Renting","RANGAT RANGAT Andaman and Nicobar Islands INDIA 744205","Indian Non-Government Company"
"U72200AN2000PTC000064","27-12-2000","ANDAMAN TECHNO VISION PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","1,000,000.00",NA,"Andaman and Nicobar Islands","RoC-Chennai","Business Services","Port Blair Port Blair Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U72200AN2009PTC000107","9-01-2009","EPAY COMPUTER SERVICES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Andaman and Nicobar Islands","RoC-Chennai","Business Services","CH-14/1 CHURCH ROAD PHOENIX BAY PORT BLAIR Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U72900AN2013PTC000212","27-09-2013","TOTTOCRAFT TECHNOLOGIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Andaman and Nicobar Islands","RoC-Chennai","Business Services","Binu Pappan Building, 1st Floor FS - 2,Rich Street Near Loknath Mandir, Dollygunj Port Blair, South Andaman Andaman and Nicobar Islands INDIA 744103","Indian Non-Government Company"
"U72900AN2014PTC000239","23-12-2014","GKR TECHSOFT PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Andaman and Nicobar Islands","RoC-Chennai","Business Services","THIRUMOOLAM BHAVAN, OPPOSITE TO ARAFA ELECTRONICS JUNGLIGHAT PORT BLAIR Andaman and Nicobar Islands INDIA 744103","Indian Non-Government Company"
"U72900AN2015PTC000243","6-02-2015","DIVYANGA TECHNOLOGY SOLUTIONS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","200,000.00","100,000.00","Andaman and Nicobar Islands","RoC-Chennai","Business Services","PROTHRAPUR SOUTH ANDAMAN PORT BLAIR Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U74140AN2009PTC000114","5-06-2009","CHANAKYA CONSULTANCY SERVICES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Andaman and Nicobar Islands","RoC-Chennai","Business Services","No.125, M.G.Road, Near Junglighat Petrol Pumb, Port Blair Andaman and Nicobar Islands INDIA 744103","Indian Non-Government Company"
"U74900AN2009PTC000116","18-06-2009","MOUNTAIN EDGE TOURS AND HOLIDAYS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","500,000.00","Andaman and Nicobar Islands","RoC-Chennai","Business Services","OPPOSITE RAJASTHAN MANCH SHADIPUR PORT BLAIR Andaman and Nicobar Islands INDIA 744106","Indian Non-Government Company"
"U74900AN2010PTC000148","2-11-2010","AGENCY HOUSE (A&N ISLANDS) PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000,000.00","7,500,000.00","Andaman and Nicobar Islands","RoC-Chennai","Business Services","171 ABERDEEN BAZAR PORT BLAIR PORT BLAIR Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U74900AN2012PTC000177","25-07-2012","DE MEADOWS (ANDAMANS) RESORTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Andaman and Nicobar Islands","RoC-Chennai","Business Services","BIRDLINE JUNCTION POST OFFICE-CALICUT SOUTH ANDAMAN Andaman and Nicobar Islands INDIA 744105","Indian Non-Government Company"
"U74900AN2013PTC000205","31-07-2013","NELLAIH FEEDS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","800,000.00","Andaman and Nicobar Islands","RoC-Chennai","Business Services","NO.33 SISTY NAGAR ABERDEEN VILLAGE PORT BLAIR Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U74900AN2014PTC000219","18-03-2014","ABLE TOURISM (INDIA) PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Andaman and Nicobar Islands","RoC-Chennai","Business Services","M.B 210 SHADIPUR PORT BLAIR Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U74900AN2014PTC000222","28-03-2014","PETROFICIENT ENGINEERING SOLUTIONS LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Andaman and Nicobar Islands","RoC-Chennai","Business Services","MB-16, Babu Lane, Aberdeen (P.O), Andamans, Nicobar Islands Andaman and Nicobar Islands INDIA 744104","Indian Non-Government Company"
"U74900AN2014PTC000223","5-06-2014","NANDA AGENCY HOUSE SHIPPING SERVICES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","100,000.00","Andaman and Nicobar Islands","RoC-Chennai","Business Services","171, Aberdeen Bazaar, Port Blair Andaman and Nicobar Islands INDIA 744104","Indian Non-Government Company"
"U74900AN2014PTC000230","22-08-2014","OCEAN REEFS (INDIA) PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","600,000.00","Andaman and Nicobar Islands","RoC-Chennai","Business Services","Shop No-5/1/2, Survey No-59/11 Gurudwara Lane, Ward No-14 Port Blair Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U74900AN2015PTC000242","19-01-2015","CHAKRABORTY MULTI-SPECIALITY HOSPITAL PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,000,000.00","200,000.00","Andaman and Nicobar Islands","RoC-Chennai","Business Services","CHAKRABORTY MULTI-SPECIALITY HOSPITALPRIVATE LIMIT DOLLYGUNJ JUNCTION PORT BLAIR Andaman and Nicobar Islands INDIA 744103","Indian Non-Government Company"
"U74990AN2010PTC000144","13-05-2010","VISION ADVERTISING PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Andaman and Nicobar Islands","RoC-Chennai","Business Services","No-22, CHURCH LANE, GOALGHAR HADDO POST, PORT BLAIR Andaman and Nicobar Islands INDIA 744102","Indian Non-Government Company"
"U74990AN2011PTC000151","8-02-2011","ZAM SECURITIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","290,400.00","Andaman and Nicobar Islands","RoC-Chennai","Business Services","NO. 22 ANDHRA ASSOCIATION COMPLEX GURUDWARA LANE PORT BLAIR Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U74999AN1976PTC000004","24-03-1976","ORIENT TRADING COMPANY PRIVATE LIMITED.","DORMANT","Private","Company Limited by Shares","100,000.00",NA,"Andaman and Nicobar Islands","RoC-Chennai","Business Services","xx xx Andaman and Nicobar Islands INDIA 744104","Indian Non-Government Company"
"U74999AN1983PTC000011","7-12-1983","ANDAMAN INDUSTRIAL ENTERPRISES PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","2,500,000.00",NA,"Andaman and Nicobar Islands","RoC-Chennai","Business Services","xx xx Andaman and Nicobar Islands INDIA 744104","Indian Non-Government Company"
"U74999AN1988SGC000028","28-06-1988","ANDAMAN AND NICOBAR ISLANDS INTEGRATED DEVELOPMENT CORPORATION LIMITED.","ACTIVE","Private","Company Limited by Shares","500,000,000.00","500,000,000.00","Andaman and Nicobar Islands","RoC-Chennai","Business Services","VIKAS BHAVAN POST BOX NO.180, PORT BLAIR Andaman and Nicobar Islands INDIA 744101","State Government Company"
"U74999AN2009PTC000118","22-06-2009","KRISHPRATAP PLACEMENT SERVICES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","200,000.00","100,000.00","Andaman and Nicobar Islands","RoC-Chennai","Business Services","M.B 171 M.G ROAD JUNGLIGHAT PORT BLAIR Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U74999AN2011PTC000150","24-01-2011","VANGUARD SHIPPING SERVICES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Andaman and Nicobar Islands","RoC-Chennai","Business Services","NO 164 HOTEL JAI MATHI 1st FLOOR PHONEIX BAY PORT BLAIR Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U74999AN2011PTC000159","22-07-2011","OCEAN TRIBE SCUBA PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","4,500,000.00","4,000,000.00","Andaman and Nicobar Islands","RoC-Chennai","Business Services","NEXT TO SEA VIEW BEACH RESORT, GOVIND NAGAR, VILLAGE NO. 3, HAVELOCK, SOUTH ANDAMAN Andaman and Nicobar Islands INDIA 744211","Indian Non-Government Company"
"U74999AN2012PTC000171","19-03-2012","BEST FOR YOU GOOD APPLIANCES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Andaman and Nicobar Islands","RoC-Chennai","Business Services","C 269, Netaj Nagar Prothara, Port Blair South Andaman Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U74999AN2012PTC000173","16-04-2012","ANDAMAN INNOVATIVE SYSTEMS & LOGISTICS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Andaman and Nicobar Islands","RoC-Chennai","Business Services","NO.7, FIRST FLOOR, TAMIZHAR SANGAM BUILDING M.A.ROAD, PHOENIX BAY, PORT BLAIR PORT BLAIR Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U74999AN2014PTC000221","27-03-2014","DAAM UDYOG INDIA PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Andaman and Nicobar Islands","RoC-Chennai","Business Services","MIDDLE POINT PORT BLAIR Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U74999AN2014PTC000240","24-12-2014","MU STUDIOS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","600,000.00","Andaman and Nicobar Islands","RoC-Chennai","Business Services","Near Machi Line Village South Point Port Blair Andaman and Nicobar Islands INDIA 744101","Indian Non-Government Company"
"U74999AN2015PTC000241","19-01-2015","OASIS PLAZA PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","200,000.00","100,000.00","Andaman and Nicobar Islands","RoC-Chennai","Business Services","JUNGLIGHAT SOUTH ANDAMAN PORT BLAIR Andaman and Nicobar Islands INDIA 744103","Indian Non-Government Company"
"U80301AN2009PTC000128","17-12-2009","GREEN ISLANDS INSTITUTE OF COMPUTER TRAINING PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Andaman and Nicobar Islands","RoC-Chennai","Community, personal & Social Services","House No. 01, Sitapur Rangat Post North and Middle Andaman Andaman and Nicobar Islands INDIA 744205","Indian Non-Government Company"
"U80302AN2013PTC000187","15-01-2013","TECH EDUCATION2 PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","750,000.00","Andaman and Nicobar Islands","RoC-Chennai","Community, personal & Social Services","SURVEY No-37/2, No-22, CHURCH LANE GOALGHAR, CARMAL SCHOOL ROAD PORT BLAIR Andaman and Nicobar Islands INDIA 744102","Indian Non-Government Company"
