"CORPORATE_IDENTIFICATION_NUMBER","DATE_OF_REGISTRATION","COMPANY_NAME","COMPANY_STATUS","COMPANY_CLASS","COMPANY_CATEGORY","AUTHORIZED_CAPITAL","PAIDUP_CAPITAL","REGISTERED_STATE","REGISTRAR_OF_COMPANIES","PRINCIPAL_BUSINESS_ACTIVITY","REGISTERED_OFFICE_ADDRESS","SUB_CATEGORY"
"U52311HP2014PTC000808","17-11-2014","HAVIK MEDICARE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","DAM ROAD, SANSARPUR KHAS TEHSIL JASWAN, DISTT. KANGRA KANGRA Himachal Pradesh INDIA 176501","Indian Non-Government Company"
"U52322HP1992PTC012576","4-09-1992","KHILLAN AND COMPANY PVT LTD","ACTIVE","Private","Company Limited by Shares","500,000.00","204,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","THE MALLNAHAN SIRMOR HIMACHAL PARDESH Himachal Pradesh INDIA 173001","Indian Non-Government Company"
"U52322HP1996PTC018992","30-10-1996","RANDOM GARMENTS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","300,000.00","2,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","VILL. KHARAIN,NEAR MILK PLANT DISTT BILASPUR H P Himachal Pradesh INDIA","Indian Non-Government Company"
"U52322HP2011PTC000025","23-12-2011","FUTURE INSIGHT PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","VILLAGE BHARMOUR TEHSIL BHARMOUR BHARMOUR Himachal Pradesh INDIA 176315","Indian Non-Government Company"
"U52322HP2011PTC031663","25-05-2011","SAI GOLD INDIA ENTERPRISES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","50,000,000.00","10,475,580.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","2ND FLOOR VERMA COMPLEX SHOGHI DISTRICT. SHIMLA SHIMLA Himachal Pradesh INDIA 171219","Indian Non-Government Company"
"U52331HP1987PTC007610","18-08-1987","HIMACHAL TRAYS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","700,000.00","75,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","VPO.MANJHOLI,NALAGARH SOLAN H P Himachal Pradesh INDIA","Indian Non-Government Company"
"U52334HP1991PTC011756","12-11-1991","TECHNICA ELECTRONICS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","500,000.00","2,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","MIG 253SECTOR 4 PARWANOO DISTT SOLAN HIMACHAL PRADESH Himachal Pradesh INDIA","Indian Non-Government Company"
"U52334HP2013PTC000373","18-03-2013","SPEED UP (INDIA) MULTI TRADE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","HOUSE NO - 107/5 , HOSPITAL ROAD MANDI,TEH.SADAR MANDI (H.P) MANDI Himachal Pradesh INDIA 175001","Indian Non-Government Company"
"U52335HP2010PTC031347","3-05-2010","NEERAJ AGENCIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","251,500.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","C/O SH. VISHAL SONI NAGROTA BAGWAN Himachal Pradesh INDIA 176047","Indian Non-Government Company"
"U52335HP2012PTC000230","7-09-2012","SUCCESSFUL NETWORKING OF YOUTH PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","VILLAGE & P.O. MAHADEV, TEHSIL SUNDERNAGAR SUNDERNAGAR Himachal Pradesh INDIA 175018","Indian Non-Government Company"
"U52339HP2011PTC031734","26-08-2011","G S AUTOMATION PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","WARD NO 11, DOSARKA HAMIRPUR Hamirpur Himachal Pradesh INDIA 177030","Indian Non-Government Company"
"U52340HP2005PTC027957","11-02-2005","GUPTA HARDWARE STORE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","1,000,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","HOUSE NO 33 34NEAR POLICE STATION SABATHU TEH & DISTT SOLAN HIMACHAL PRADESH Himachal Pradesh INDIA","Indian Non-Government Company"
"U52390HP2010PTC031426","27-07-2010","SAFAL NETMART PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","SHUBHAM PLAZA SECTOR 2, KASAULI ROAD, PARWANOO SOLAN Himachal Pradesh INDIA 173220","Indian Non-Government Company"
"U52390HP2011PTC031754","14-09-2011","S.S. SONS MARKETING PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","C/O SAT PRAKASH. VILL SHISHAMATI. BLOCK NO. 18 PO DHALPUR KULLU Himachal Pradesh INDIA 175003","Indian Non-Government Company"
"U52390HP2013PTC000412","9-05-2013","MAHUNAG SALES & SERVICES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","VILLAGE-CHURAG PO - CHURAG KARSOG Himachal Pradesh INDIA 175010","Indian Non-Government Company"
"U52392HP2003PTC026396","23-09-2003","K AND S NETCOM PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","SUSHANT KHAWANCHOTTA SHIMLA HIMACHAL PRADESH Himachal Pradesh INDIA","Indian Non-Government Company"
"U52392HP2012PTC000214","22-08-2012","ROYAL TREE NETWORK PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","HIND CE FINGASK ESTATE SHIMLA Himachal Pradesh INDIA 171001","Indian Non-Government Company"
"U52392HP2014PTC000791","17-10-2014","GRAB KART SALES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","55/3 JAIL ROAD MANDI Himachal Pradesh INDIA 175001","Indian Non-Government Company"
"U52393HP2011PTC031555","4-02-2011","ADGALORE ARTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","VILLAGE & POST OFFICE MOHAL KULLU Himachal Pradesh INDIA 175126","Indian Non-Government Company"
"U52398HP1986PTC006993","3-09-1986","ZOOM TOYS PVT LTD","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","70,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","D-7 KNOLLS WOODHOUSING COLONY SHIMLA H P Himachal Pradesh INDIA","Indian Non-Government Company"
"U52399HP2008PTC030832","14-02-2008","PUREINDIA IMPEX PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","110,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","#5,IInd Floor Santoshi Complex,Khalini Shimla Himachal Pradesh INDIA 171002","Others"
"U52399HP2008PTC030946","14-08-2008","BERICO SALES AND SERVICES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","5,000,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","NATIONAL HIGHWAY-21 SHAMSHI KULLU Himachal Pradesh INDIA 175126","Indian Non-Government Company"
"U52399HP2010PTC031300","18-02-2010","SUNRISE NETMART SERVICES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","200,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","c/o Sh. Manoj Thakur Sood Building, Laxmi Market, Near Uco Bank Joginder Nagar Himachal Pradesh INDIA 176120","Indian Non-Government Company"
"U52399HP2010PTC031402","18-06-2010","MA TIFFINS IMPEX PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","186/5 MANU MARKET MANALI Himachal Pradesh INDIA 175131","Indian Non-Government Company"
"U52399HP2010PTC031414","9-07-2010","HWS MERCHANDISE PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","C/o KARAN JOSHI, NEAR DR. VIRENDER MOHAN NURSING HOME, SABATHU ROAD DHARAMPUR Himachal Pradesh INDIA 173209","Indian Non-Government Company"
"U52399HP2011PTC031573","18-02-2011","VALLEY FRESH TRADERS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","8/1, MAHAL TANG, H. NO. 508 BANORDU ROAD, YOL CANTT, DHARAMSHALA Himachal Pradesh INDIA 176052","Indian Non-Government Company"
"U52399HP2011PTC031574","18-02-2011","TIME N AWARD NETWORK PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","PLOT No. 79, SECTOR - 1 INDUSTRIAL AREA PARWANOO Himachal Pradesh INDIA 173220","Indian Non-Government Company"
"U52399HP2011PTC031586","3-03-2011","LOHIA TELEMATICS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","200,000.00","150,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","1ST FLOOR, PLOT NO- 1-A ELECTRONICS COMPLEX, CHAMBAGHAT SOLAN Himachal Pradesh INDIA 173213","Indian Non-Government Company"
"U52399HP2011PTC031698","30-06-2011","SOHD MULTILINKS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","WARD NO. 1, MOHALLA JATPUR UNA ROAD, UNA Himachal Pradesh INDIA 174301","Indian Non-Government Company"
"U52399HP2012PTC000200","8-08-2012","HAMRO MULTITRADE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","Shop No. 4, Upper Bazaar Sabathu Cantt. Solan Himachal Pradesh INDIA 173206","Indian Non-Government Company"
"U52399HP2013PTC000503","27-08-2013","UR ENTERPRISES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","VILLAGE BILLANWALI GUJARAN, P.O. KARUANA TEHSIL BADDI, BADDI Himachal Pradesh INDIA 173205","Indian Non-Government Company"
"U52399HP2013PTC000573","13-11-2013","DIVINE HEALTH PRODUCTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","VPO HATWAS TEHSIL KANGRA KANGRA Himachal Pradesh INDIA 176047","Indian Non-Government Company"
"U52399HP2014PTC000714","20-06-2014","CHAND ELECTRONICS AND HOME APPLIANCES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","VPO BHUMTI TEHSIL ARKI, SOLAN Himachal Pradesh INDIA 173221","Indian Non-Government Company"
"U52590HP2005PTC028151","24-03-2005","SUNRAY HOME GOODS MARKETING PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","188 DANE ROADDHARAMSHALA KANGRA HIMACHAL PRADESH Himachal Pradesh INDIA","Indian Non-Government Company"
"U52590HP2008PTC030933","1-08-2008","NEW MODERN LIFE MARKETING PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00",NA,"Himachal Pradesh","RoC-Himachal Pradesh","Trading","NEAR BUS STAND, SABZI MOHALLA RECKONG PEO KALPA Himachal Pradesh INDIA 172107","Indian Non-Government Company"
"U52590HP2009PTC031112","5-06-2009","SAFAL PARIWAR NETWORK MARKETING PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","SHOP NO. 3, SHUBHAM PLAZA SECTOR 2, KASAULI ROAD PARWANOO Himachal Pradesh INDIA 173220","Indian Non-Government Company"
"U52590HP2012PTC000077","2-03-2012","OUR TEAM MARKETING SERVICES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","VILLAGE BHANJRARU TEHSIL CHURAH TISSA Himachal Pradesh INDIA 176316","Indian Non-Government Company"
"U52599HP2001PTC024803","22-11-2001","HIMWAY NETWORK SERVICES PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","200,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","KHUSHHAL BUILDING LOWERMAHADEV P O MAHADEV TEH SUNDER NAGAR DISTT MANDI himachal pradesh Himachal Pradesh INDIA","Indian Non-Government Company"
"U52599HP2002PTC024932","1-02-2002","JAI MAA NETWORK PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","NEAR SECRETARIATECHHOTTA SHIMLA SHIMLA HIMACHAL PRADESH Himachal Pradesh INDIA 171002","Indian Non-Government Company"
"U52599HP2002PTC024985","7-03-2002","PACE NETWORK MARKETINGS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","SHOP NO.7SURINDER BUILDING KASUMPTI SHIMLA Himachal Pradesh INDIA","Indian Non-Government Company"
"U52599HP2002PTC025019","26-03-2002","DISHA CONSUMER NETWORK MARKETING PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","SHREE LAXMI NARAYAN MARKETNEAR STATE BANK OF PATIALA NAGROTA BAGWAN DISTT KANGRA HP Himachal Pradesh INDIA","Indian Non-Government Company"
"U52599HP2002PTC025215","17-06-2002","ACM E COMMERCE MARKETING PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","BHARDWAJ HOUSEGANDHI NAGAR KULLU HIMACHAL PRADESH Himachal Pradesh INDIA","Indian Non-Government Company"
"U52599HP2002PTC025402","6-09-2002","SUNNET NETWORK SERVICES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","200,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","RAM NIWAS NEAR MAHAMAYA TEMPLEP.O. SUNDER NAGAR TEH. SUNDER NAGAR DISTT MANDI SUNDER NAGAR Himachal Pradesh INDIA 174401","Indian Non-Government Company"
"U52599HP2002PTC025579","15-11-2002","DESTINY NETWORK PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","VPO BATALTEH ARKI DISTT SOLAN HIMACHAL PRADESH Himachal Pradesh INDIA","Indian Non-Government Company"
"U52599HP2003PTC026068","30-05-2003","EISHAM MARKETING PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","QTR NO 3 TYPE-IIIC/O BHRI RAKESH RAGHUWANSHI KRISHIBHAWAN COMPLEX NALAGARH -HOUSE BOILUGANJ SHIMLA 5 HP Himachal Pradesh INDIA","Indian Non-Government Company"
"U52599HP2003PTC026545","18-11-2003","SIMPLICITY NETWORK PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","100,000,000.00","10,000,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","NEAR SENIOR SECONDARY SCHOOLMAJRA TEH PAONTA SAHIB SIRMPUR H.P. Himachal Pradesh INDIA","Indian Non-Government Company"
"U52599HP2003PTC026561","25-11-2003","SUKRIT SALES PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","HARISH COTTAGE CITY VIEW, JAKHOO HILLS HIMACHAL PRADESH Himachal Pradesh INDIA 171001","Indian Non-Government Company"
"U52599HP2004PTC026816","13-02-2004","NIRDOSHI MARKETING PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","VPO SURANGANIDISTT CHAMBA HIMACHAL PRADESH Himachal Pradesh INDIA","Indian Non-Government Company"
"U52599HP2004PTC026820","17-02-2004","CREATIVE ATTIRE PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","THAKUR VATIKAKHALINI SHIMLA HIMACHAL PRADESH Himachal Pradesh INDIA","Indian Non-Government Company"
"U52599HP2004PTC026852","23-02-2004","LONG TIME NETWORK MARKETING PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","200,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","# 56LOWER BAZAR SHIMLA HIMACHAL PRADESH Himachal Pradesh INDIA","Indian Non-Government Company"
"U52599HP2004PTC027533","29-09-2004","THAKUR NETWORK MARKETING PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","VILL GHUANDALPO & TEHSIL SRI-NAINADEVI DISTT BILASPUR HIMACHAL PRADESH Himachal Pradesh INDIA","Indian Non-Government Company"
"U52599HP2005PTC028794","9-08-2005","MULTIPLIER MARKETING CO PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","JAIL ROAD MANDIDISTT MANDI HIMACHAL PRADESH Himachal Pradesh INDIA 175001","Indian Non-Government Company"
"U52599HP2007PTC030655","15-03-2007","ANIL CREATIVE MARKETING PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","OPPOSITE : PARAG HOTEL NEAR BUS STAND HAMIRPUR Himachal Pradesh INDIA 177001","Others"
"U52599HP2007PTC030803","6-11-2007","SHARMA COMMUNICATIONS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","500,000.00","500,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","WASR NO. 9 DHARAMSHALA ROAD KANGRA Himachal Pradesh INDIA 176001","Indian Non-Government Company"
"U52599HP2013PTC000313","10-01-2013","EVECART MEGAMART PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","V.P.O. BRAN TEHSIL MANALI KULLU Himachal Pradesh INDIA 175131","Indian Non-Government Company"
"U52599HP2013PTC000364","6-03-2013","S L GOLD PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","Shop No 12, 2nd Floor Main Market, Bilaspur Bilaspur Himachal Pradesh INDIA 174001","Indian Non-Government Company"
"U52599HP2013PTC000523","13-09-2013","SUREROAD MARKETING PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","Shop No. 3, Vyas Bhawan, Rajgarh Road Kotla Nala SOLAN Himachal Pradesh INDIA 173212","Indian Non-Government Company"
"U52599HP2014PTC000649","31-01-2014","REGIUS MULTI TRADE PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","RODI, THAKUR DWARA( 702) THAKURDWARA Himachal Pradesh INDIA 176102","Indian Non-Government Company"
"U52599HP2014PTC000706","12-06-2014","SAPHIRE NETMART PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","OPP. ICICI BANK NEAR BUS STAND BADDI, TEH. BADDI BADDI Himachal Pradesh INDIA 173205","Indian Non-Government Company"
"U52602HP2008PTC030996","11-12-2008","SUKET SALES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","3,000,000.00","3,000,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","PURANA BAZAR SUNDERNAGAR TEHSIL SUNDERNAGAR MANDI Himachal Pradesh INDIA 174402","Indian Non-Government Company"
"U52602HP2008PTC031002","18-12-2008","ROHIT TRADERS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","2,500,000.00","2,500,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","152/3, GANDHI NAGAR-2 WARD-13, TEHSIL-KULLU KULLU Himachal Pradesh INDIA 175101","Indian Non-Government Company"
"U52602HP2011PTC031786","21-10-2011","TARANGINI POWER PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","SARASWATI SADAN, NEAR VASHISTH COLONY VILLAGE RABON, P.O. SAPROON SOLAN Himachal Pradesh INDIA 173211","Indian Non-Government Company"
"U52603HP1995PTC017338","24-11-1995","RANVIR STUDIOS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","299,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","35THE MALL SHIMLA HIMACHAL PRADESH Himachal Pradesh INDIA 171009","Indian Non-Government Company"
"U54200HP2006PTC030320","12-06-2006","KALINAG CONSTRUCTION PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh",NA,"67-E O ,BARA BHUEN TEHSIL & DISTT KULLU H P Himachal Pradesh INDIA","Indian Non-Government Company"
"U55100HP1992PTC012781","1-12-1992","EMM ELL RESORTS PVT LIMIED","STRIKE OFF","Private","Company Limited by Shares","2,500,000.00","30,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","HP ROAD BANG VILLAGE MANALI Himachal Pradesh INDIA","Indian Non-Government Company"
"U55100HP2001PTC027915","11-01-2001","GIRDHAR HOTELS AND RESORTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","20,000,000.00","17,374,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","C/O HOTEL FALCON CREST,VILL. SILHORI, KANDAGHANT DISTT. SOLAN Himachal Pradesh INDIA","Indian Non-Government Company"
"U55100HP2003PTC026640","23-12-2003","JHONGER HERITAGE VILLAGE RESORT PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","500,000.00","250,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","VILLAGE JHONGERPOST OFFICE NAGGAR KULLU HIMACHAL PRADESH Himachal Pradesh INDIA","Indian Non-Government Company"
"U55100HP2004PTC026713","13-01-2004","HIMLAND HOLIDAY INNS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","MAIN BAZARTEHSIL BANZAR DISTT KULLU HIMACHAL PRADESH Himachal Pradesh INDIA","Indian Non-Government Company"
"U55100HP2004PTC026777","3-02-2004","SANJIV DOGRA HOSPITALITIES PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","1,000,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","56LOWER BAZAR SHIMLA HIMACHAL PARDESH Himachal Pradesh INDIA","Indian Non-Government Company"
"U55100HP2004PTC026924","16-03-2004","KUNAL LODGE PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","10,000,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","CLUB HOUSE ROADMANALI DISTT KULLU HIMACHAL PRADESH Himachal Pradesh INDIA","Indian Non-Government Company"
"U55100HP2004PTC026970","26-03-2004","RIVERSPOTS HOTELS AND RESORTS PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","500,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","NO 1 VILL UTTAPARP O MAKRI DISTT BILASPUR HIMACHAL PRADESH Himachal Pradesh INDIA","Indian Non-Government Company"
"U55100HP2004PTC026973","26-03-2004","SAKLANIS HOSPITALITY PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","BASANT HOTELCART ROAD SHIMLA HIMACHAL PRADESH Himachal Pradesh INDIA","Indian Non-Government Company"
"U55100HP2004PTC027217","18-06-2004","SAJAL HOTELS PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","500,000.00","125,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","VILL. KALOONP O CHAMBI TEH CHUPAL DISTT SHIMLA Himachal Pradesh INDIA","Indian Non-Government Company"
"U55100HP2004PTC027296","13-07-2004","TARADEVI HOSPITALITIES PRIVATE LIMITED","DORMANT","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","DURGA NIWAS NEAR HRTCWORKSHOP TARA DEVI SHIMLA. HIMACHAL PARDESH Himachal Pradesh INDIA","Indian Non-Government Company"
"U55100HP2004PTC027370","10-08-2004","GHUNGHAT TOURIST RESORTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","GREEN FIELDS JABLI HIMACHAL PRADESH Himachal Pradesh INDIA","Indian Non-Government Company"
"U55100HP2004PTC027465","6-09-2004","DEVBHOOMI RESORTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","588,500.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","14 Miles, Badgram N.H.-21 Manali Himachal Pradesh INDIA 175129","Indian Non-Government Company"
"U55100HP2005PTC027832","11-01-2005","J.D. RESORTS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","1,000,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","MANSHA SUNNY SIDENEAR TIP TOP HOTEL SOLAN HIMACHAL PRADESH Himachal Pradesh INDIA","Indian Non-Government Company"
"U55100HP2005PTC027848","17-01-2005","BAJWA RESORT PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","100,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","MEGA PACKAGESHARIPUR ROAD BAROTIWALA DISTT SOLAN HP Himachal Pradesh INDIA","Indian Non-Government Company"
"U55100HP2005PTC028206","6-04-2005","TRANQUILITY HOTELS PRIVATE LIMITED","STRIKE OFF","Private","Company Limited by Shares","1,000,000.00","100,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","TARA DEVI CHAKKAR SHIMLA Himachal Pradesh INDIA 171010","Indian Non-Government Company"
"U55100HP2005PTC028259","20-04-2005","K.K. HOLIDAY INNS PRIVATE LIMITED","ACTIVE","Private","Company Limited by Shares","5,000,000.00","4,800,000.00","Himachal Pradesh","RoC-Himachal Pradesh","Trading","H NO 21 ABADDI NALAGARH ROAD KISHANPURA HIMACHAL PRADESH Himachal Pradesh INDIA","Indian Non-Government Company"
